Store Name,City,County,State,Latitude,Longitude,Place Classification,Place Population,Place Store Count,"Place Stores per 10,000",Place Poverty Rate %,Place Poverty Count,County Total Population (ACS 2023),County Total Stores in County,"County Stores per 10,000",Adjusted County Density (excl. Place),Place Density > Adjusted County Density,County Poverty Rate %,County Poverty Count (ACS 2023),Place Density > County Density,Is Rural Store,Place Urban Population Share
Dollar General,Gastonia,Gaston,NC,35.242,-81.134,"Urban (5,000+)",79589,10,1.24,0.143,11366.0,227676,22,0.97,0.81,Yes,0.127611166745726,29054,Yes,No,0.996742
Dollar General,Gastonia,Gaston,NC,35.243,-81.223,"Urban (5,000+)",79589,10,1.24,0.143,11366.0,227676,22,0.97,0.81,Yes,0.127611166745726,29054,Yes,No,0.996742
Dollar General,Gastonia,Gaston,NC,35.214,-81.167,"Urban (5,000+)",79589,10,1.24,0.143,11366.0,227676,22,0.97,0.81,Yes,0.127611166745726,29054,Yes,No,0.996742
Dollar General,Gastonia,Gaston,NC,35.221,-81.09,"Urban (5,000+)",79589,10,1.24,0.143,11366.0,227676,22,0.97,0.81,Yes,0.127611166745726,29054,Yes,No,0.996742
Dollar General,Gastonia,Gaston,NC,35.264,-81.174,"Urban (5,000+)",79589,10,1.24,0.143,11366.0,227676,22,0.97,0.81,Yes,0.127611166745726,29054,Yes,No,0.996742
Dollar General,Gastonia,Gaston,NC,35.259,-81.255,"Urban (5,000+)",79589,10,1.24,0.143,11366.0,227676,22,0.97,0.81,Yes,0.127611166745726,29054,Yes,No,0.996742
Dollar General,Gastonia,Gaston,NC,35.279,-81.06,"Urban (5,000+)",79589,10,1.24,0.143,11366.0,227676,22,0.97,0.81,Yes,0.127611166745726,29054,Yes,No,0.996742
Dollar General,Gastonia,Gaston,NC,35.268,-81.135,"Urban (5,000+)",79589,10,1.24,0.143,11366.0,227676,22,0.97,0.81,Yes,0.127611166745726,29054,Yes,No,0.996742
Dollar General,Gastonia,Gaston,NC,35.154,-81.094,"Urban (5,000+)",79589,10,1.24,0.143,11366.0,227676,22,0.97,0.81,Yes,0.127611166745726,29054,Yes,No,0.996742
Dollar General,Mooresville,Iredell,NC,35.623,-80.827,"Urban (5,000+)",50984,6,1.27,0.076,3892.0,189857,21,1.11,1.08,Yes,0.0909684657400043,17271,Yes,No,0.997310
Dollar General,Mooresville,Iredell,NC,35.586,-80.803,"Urban (5,000+)",50984,6,1.27,0.076,3892.0,189857,21,1.11,1.08,Yes,0.0909684657400043,17271,Yes,No,0.997310
Dollar General,Mooresville,Iredell,NC,35.598,-80.763,"Urban (5,000+)",50984,6,1.27,0.076,3892.0,189857,21,1.11,1.08,Yes,0.0909684657400043,17271,Yes,No,0.997310
Dollar General,Mooresville,Iredell,NC,35.588,-80.83,"Urban (5,000+)",50984,6,1.27,0.076,3892.0,189857,21,1.11,1.08,Yes,0.0909684657400043,17271,Yes,No,0.997310
Dollar General,Mooresville,Iredell,NC,35.572,-80.68,"Urban (5,000+)",50984,6,1.27,0.076,3892.0,189857,21,1.11,1.08,Yes,0.0909684657400043,17271,Yes,No,0.997310
Dollar General,Mooresville,Iredell,NC,35.535,-80.801,"Urban (5,000+)",50984,6,1.27,0.076,3892.0,189857,21,1.11,1.08,Yes,0.0909684657400043,17271,Yes,No,0.997310
Dollar General,Greenville,Pitt,NC,35.563,-77.348,"Urban (5,000+)",83193,12,1.28,0.245,20353.0,166082,23,1.38,1.33,No,0.194030659553714,32225,No,No,0.986289
Dollar General,Greenville,Pitt,NC,35.656,-77.407,"Urban (5,000+)",83193,12,1.28,0.245,20353.0,166082,23,1.38,1.33,No,0.194030659553714,32225,No,No,0.986289
Dollar General,Greenville,Pitt,NC,35.604,-77.344,"Urban (5,000+)",83193,12,1.28,0.245,20353.0,166082,23,1.38,1.33,No,0.194030659553714,32225,No,No,0.986289
Dollar General,Greenville,Pitt,NC,35.606,-77.43,"Urban (5,000+)",83193,12,1.28,0.245,20353.0,166082,23,1.38,1.33,No,0.194030659553714,32225,No,No,0.986289
Dollar General,Greenville,Pitt,NC,35.605,-77.483,"Urban (5,000+)",83193,12,1.28,0.245,20353.0,166082,23,1.38,1.33,No,0.194030659553714,32225,No,No,0.986289
Dollar General,Greenville,Pitt,NC,35.63,-77.329,"Urban (5,000+)",83193,12,1.28,0.245,20353.0,166082,23,1.38,1.33,No,0.194030659553714,32225,No,No,0.986289
Dollar General,Greenville,Pitt,NC,35.6,-77.37,"Urban (5,000+)",83193,12,1.28,0.245,20353.0,166082,23,1.38,1.33,No,0.194030659553714,32225,No,No,0.986289
Dollar General,Greenville,Pitt,NC,35.708,-77.464,"Urban (5,000+)",83193,12,1.28,0.245,20353.0,166082,23,1.38,1.33,No,0.194030659553714,32225,No,No,0.986289
Dollar General,Greenville,Pitt,NC,35.465,-77.275,"Urban (5,000+)",83193,12,1.28,0.245,20353.0,166082,23,1.38,1.33,No,0.194030659553714,32225,No,No,0.986289
Dollar General,Greenville,Pitt,NC,35.633,-77.377,"Urban (5,000+)",83193,12,1.28,0.245,20353.0,166082,23,1.38,1.33,No,0.194030659553714,32225,No,No,0.986289
Dollar General,Greenville,Pitt,NC,35.605,-77.384,"Urban (5,000+)",83193,12,1.28,0.245,20353.0,166082,23,1.38,1.33,No,0.194030659553714,32225,No,No,0.986289
Dollar General,Greenville,Pitt,NC,35.583,-77.29,"Urban (5,000+)",83193,12,1.28,0.245,20353.0,166082,23,1.38,1.33,No,0.194030659553714,32225,No,No,0.986289
Dollar General,Butner,Granville,NC,36.135,-78.758,"Urban (5,000+)",7884,1,1.32,0.155,1223.0,57048,9,1.58,1.63,No,0.14058336839153,8020,No,No,0.270930
Dollar General,Browns Summit,Guilford,NC,36.213,-79.714,"Urban (5,000+)",7500,1,1.33,,,519697,35,0.67,0.66,Yes,0.152219466342888,79108,Yes,No,
Dollar General,Hampstead,Pender,NC,34.417,-77.65,"Urban (5,000+)",9129,1,1.35,0.101,922.0,62106,8,1.29,1.32,Yes,0.106930087270151,6641,Yes,No,0.702537
Dollar General,Spring Lake,Cumberland,NC,35.284,-78.984,"Urban (5,000+)",10800,2,1.4,0.209,2255.0,318188,28,0.88,0.85,Yes,0.172206368561982,54794,Yes,No,0.978388
Dollar General,Spring Lake,Cumberland,NC,35.231,-78.935,"Urban (5,000+)",10800,2,1.4,0.209,2255.0,318188,28,0.88,0.85,Yes,0.172206368561982,54794,Yes,No,0.978388
Dollar General,Mills River,Henderson,NC,35.383,-82.571,"Urban (5,000+)",7178,1,1.42,0.02,144.0,115963,11,0.95,0.92,Yes,0.11672688702431,13536,Yes,No,0.365923
Dollar General,Boone,Watauga,NC,36.272,-81.651,"Urban (5,000+)",13743,3,1.49,0.521,7156.0,48636,6,1.23,0.86,Yes,0.246833621185953,12005,Yes,No,0.995234
Dollar General,Boone,Watauga,NC,36.157,-81.772,"Urban (5,000+)",13743,3,1.49,0.521,7156.0,48636,6,1.23,0.86,Yes,0.246833621185953,12005,Yes,No,0.995234
Dollar General,Boone,Watauga,NC,36.217,-81.664,"Urban (5,000+)",13743,3,1.49,0.521,7156.0,48636,6,1.23,0.86,Yes,0.246833621185953,12005,Yes,No,0.995234
Dollar General,Havelock,Craven,NC,34.847,-76.76,"Urban (5,000+)",13306,3,1.52,0.134,1789.0,96136,15,1.56,1.45,Yes,0.139053008238329,13368,No,No,0.978762
Dollar General,Havelock,Craven,NC,34.858,-76.895,"Urban (5,000+)",13306,3,1.52,0.134,1789.0,96136,15,1.56,1.45,Yes,0.139053008238329,13368,No,No,0.978762
Dollar General,Havelock,Craven,NC,34.907,-76.936,"Urban (5,000+)",13306,3,1.52,0.134,1789.0,96136,15,1.56,1.45,Yes,0.139053008238329,13368,No,No,0.978762
Dollar General,Carolina Beach,New Hanover,NC,34.045,-77.898,"Urban (5,000+)",6665,1,1.52,0.084,562.0,225457,14,0.62,0.59,Yes,0.123708733816204,27891,Yes,No,1.000000
Dollar General,Midway Park,Onslow,NC,34.73,-77.32,"Urban (5,000+)",6500,1,1.54,,,186008,17,0.91,0.89,Yes,0.117167003569739,21794,Yes,No,
Dollar General,Moyock,Currituck,NC,36.528,-76.183,"Urban (5,000+)",5669,1,1.56,0.068,388.0,29434,6,2.04,2.1,No,0.0763742610586397,2248,No,No,0.000000
Dollar General,Smithfield,Johnston,NC,35.499,-78.35,"Urban (5,000+)",10848,2,1.58,0.314,3410.0,223985,19,0.85,0.8,Yes,0.11190481505458,25065,Yes,No,0.963071
Dollar General,Smithfield,Johnston,NC,35.515,-78.355,"Urban (5,000+)",10848,2,1.58,0.314,3410.0,223985,19,0.85,0.8,Yes,0.11190481505458,25065,Yes,No,0.963071
Dollar General,Elon,Alamance,NC,36.179,-79.508,"Urban (5,000+)",7455,2,1.67,0.225,1681.0,169230,26,1.54,1.48,Yes,0.141482006736394,23943,Yes,No,0.984562
Dollar General,Elon,Alamance,NC,36.114,-79.479,"Urban (5,000+)",7455,2,1.67,0.225,1681.0,169230,26,1.54,1.48,Yes,0.141482006736394,23943,Yes,No,0.984562
Dollar General,Angier,Harnett,NC,35.515,-78.742,"Urban (5,000+)",5709,1,1.69,0.077,439.0,133246,11,0.83,0.78,Yes,0.145355207661018,19368,Yes,No,0.122887
Dollar General,Archdale,Randolph,NC,35.9,-79.947,"Urban (5,000+)",11824,2,1.7,0.063,739.0,143617,20,1.39,1.37,Yes,0.147649651503652,21205,Yes,No,0.982363
Dollar General,Archdale,Randolph,NC,35.872,-79.907,"Urban (5,000+)",11824,2,1.7,0.063,739.0,143617,20,1.39,1.37,Yes,0.147649651503652,21205,Yes,No,0.982363
Dollar General,Hope Mills,Cumberland,NC,34.992,-78.924,"Urban (5,000+)",17346,3,1.73,0.15,2610.0,318188,28,0.88,0.83,Yes,0.172206368561982,54794,Yes,No,0.994104
Dollar General,Hope Mills,Cumberland,NC,34.931,-78.916,"Urban (5,000+)",17346,3,1.73,0.15,2610.0,318188,28,0.88,0.83,Yes,0.172206368561982,54794,Yes,No,0.994104
Dollar General,Hope Mills,Cumberland,NC,34.963,-78.942,"Urban (5,000+)",17346,3,1.73,0.15,2610.0,318188,28,0.88,0.83,Yes,0.172206368561982,54794,Yes,No,0.994104
Dollar General,Summerfield,Guilford,NC,36.26,-79.869,"Urban (5,000+)",11028,2,1.76,0.077,854.0,519697,35,0.67,0.65,Yes,0.152219466342888,79108,Yes,No,0.185280
Dollar General,Summerfield,Guilford,NC,36.192,-79.892,"Urban (5,000+)",11028,2,1.76,0.077,854.0,519697,35,0.67,0.65,Yes,0.152219466342888,79108,Yes,No,0.185280
Dollar General,Pfafftown,Forsyth,NC,36.155,-80.359,"Urban (5,000+)",5600,1,1.79,,,376368,13,0.35,0.32,Yes,0.146951919398036,55308,Yes,No,
Dollar General,Leicester,Buncombe,NC,35.658,-82.726,"Urban (5,000+)",5500,1,1.82,,,265007,16,0.6,0.58,Yes,0.11774028610565,31202,Yes,No,
Dollar General,Burlington,Alamance,NC,36.067,-79.431,"Urban (5,000+)",58188,11,1.92,0.18,10461.0,169230,26,1.54,1.35,Yes,0.141482006736394,23943,Yes,No,0.999250
Dollar General,Burlington,Alamance,NC,36.093,-79.402,"Urban (5,000+)",58188,11,1.92,0.18,10461.0,169230,26,1.54,1.35,Yes,0.141482006736394,23943,Yes,No,0.999250
Dollar General,Burlington,Alamance,NC,36.147,-79.424,"Urban (5,000+)",58188,11,1.92,0.18,10461.0,169230,26,1.54,1.35,Yes,0.141482006736394,23943,Yes,No,0.999250
Dollar General,Burlington,Alamance,NC,36.013,-79.512,"Urban (5,000+)",58188,11,1.92,0.18,10461.0,169230,26,1.54,1.35,Yes,0.141482006736394,23943,Yes,No,0.999250
Dollar General,Burlington,Alamance,NC,36.023,-79.444,"Urban (5,000+)",58188,11,1.92,0.18,10461.0,169230,26,1.54,1.35,Yes,0.141482006736394,23943,Yes,No,0.999250
Dollar General,Burlington,Alamance,NC,36.191,-79.326,"Urban (5,000+)",58188,11,1.92,0.18,10461.0,169230,26,1.54,1.35,Yes,0.141482006736394,23943,Yes,No,0.999250
Dollar General,Burlington,Alamance,NC,36.281,-79.35,"Urban (5,000+)",58188,11,1.92,0.18,10461.0,169230,26,1.54,1.35,Yes,0.141482006736394,23943,Yes,No,0.999250
Dollar General,Burlington,Alamance,NC,36.104,-79.434,"Urban (5,000+)",58188,11,1.92,0.18,10461.0,169230,26,1.54,1.35,Yes,0.141482006736394,23943,Yes,No,0.999250
Dollar General,Burlington,Alamance,NC,36.067,-79.469,"Urban (5,000+)",58188,11,1.92,0.18,10461.0,169230,26,1.54,1.35,Yes,0.141482006736394,23943,Yes,No,0.999250
Dollar General,Burlington,Alamance,NC,36.08,-79.482,"Urban (5,000+)",58188,11,1.92,0.18,10461.0,169230,26,1.54,1.35,Yes,0.141482006736394,23943,Yes,No,0.999250
Dollar General,Burlington,Alamance,NC,36.081,-79.514,"Urban (5,000+)",58188,11,1.92,0.18,10461.0,169230,26,1.54,1.35,Yes,0.141482006736394,23943,Yes,No,0.999250
Dollar General,Belews Creek,Forsyth,NC,36.229,-80.084,"Urban (5,000+)",5200,1,1.92,,,376368,13,0.35,0.32,Yes,0.146951919398036,55308,Yes,No,
Dollar General,Cramerton,Gaston,NC,35.249,-81.08,"Urban (5,000+)",5329,1,1.93,0.038,203.0,227676,22,0.97,0.94,Yes,0.127611166745726,29054,Yes,No,1.000000
Dollar General,Monroe,Union,NC,35.002,-80.571,"Urban (5,000+)",34993,7,1.94,0.139,4859.0,241896,12,0.5,0.24,Yes,0.0766031683037338,18530,Yes,No,0.948180
Dollar General,Monroe,Union,NC,34.972,-80.547,"Urban (5,000+)",34993,7,1.94,0.139,4859.0,241896,12,0.5,0.24,Yes,0.0766031683037338,18530,Yes,No,0.948180
Dollar General,Monroe,Union,NC,34.982,-80.568,"Urban (5,000+)",34993,7,1.94,0.139,4859.0,241896,12,0.5,0.24,Yes,0.0766031683037338,18530,Yes,No,0.948180
Dollar General,Monroe,Union,NC,35.039,-80.601,"Urban (5,000+)",34993,7,1.94,0.139,4859.0,241896,12,0.5,0.24,Yes,0.0766031683037338,18530,Yes,No,0.948180
Dollar General,Monroe,Union,NC,34.995,-80.548,"Urban (5,000+)",34993,7,1.94,0.139,4859.0,241896,12,0.5,0.24,Yes,0.0766031683037338,18530,Yes,No,0.948180
Dollar General,Monroe,Union,NC,35.139,-80.536,"Urban (5,000+)",34993,7,1.94,0.139,4859.0,241896,12,0.5,0.24,Yes,0.0766031683037338,18530,Yes,No,0.948180
Dollar General,Monroe,Union,NC,34.959,-80.578,"Urban (5,000+)",34993,7,1.94,0.139,4859.0,241896,12,0.5,0.24,Yes,0.0766031683037338,18530,Yes,No,0.948180
Dollar General,Jamestown,Guilford,NC,35.992,-79.953,"Rural (< 5,000)",3661,1,1.96,0.036,133.0,519697,35,0.67,0.66,Yes,0.152219466342888,79108,Yes,Yes,1.000000
Dollar General,Walkertown,Forsyth,NC,36.168,-80.155,"Urban (5,000+)",5793,1,1.97,0.06,350.0,376368,13,0.35,0.32,Yes,0.146951919398036,55308,Yes,No,0.997716
Dollar General,Ayden,Pitt,NC,35.477,-77.435,"Rural (< 5,000)",4879,1,2.0,0.216,1054.0,166082,23,1.38,1.36,Yes,0.194030659553714,32225,Yes,Yes,0.966245
Dollar General,Pleasant Garden,Guilford,NC,35.967,-79.764,"Rural (< 5,000)",4881,1,2.08,0.095,462.0,519697,35,0.67,0.66,Yes,0.152219466342888,79108,Yes,Yes,0.422800
Dollar General,Erwin,Harnett,NC,35.318,-78.682,"Rural (< 5,000)",4516,1,2.1,0.115,520.0,133246,11,0.83,0.78,Yes,0.145355207661018,19368,Yes,Yes,0.949582
Dollar General,Pittsboro,Chatham,NC,35.719,-79.164,"Rural (< 5,000)",4490,1,2.15,0.104,466.0,77460,5,0.65,0.55,Yes,0.104712109475859,8111,Yes,Yes,0.000000
Dollar General,Willow Spring,Wake,NC,35.55,-78.756,"Urban (5,000+)",9200,2,2.17,,,1129229,22,0.19,0.18,Yes,0.079316064323534,89566,Yes,No,
Dollar General,Willow Spring,Wake,NC,35.591,-78.733,"Urban (5,000+)",9200,2,2.17,,,1129229,22,0.19,0.18,Yes,0.079316064323534,89566,Yes,No,
Dollar General,Ahoskie,Hertford,NC,36.298,-76.987,"Rural (< 5,000)",4510,1,2.19,0.244,1101.0,18613,2,1.07,0.71,Yes,0.214151399559448,3986,Yes,Yes,0.993866
Dollar General,Swannanoa,Buncombe,NC,35.594,-82.43,"Urban (5,000+)",5616,1,2.22,0.151,849.0,265007,16,0.6,0.58,Yes,0.11774028610565,31202,Yes,No,0.897232
Dollar General,Valdese,Burke,NC,35.744,-81.574,"Rural (< 5,000)",4572,1,2.23,0.088,401.0,85482,15,1.75,1.73,Yes,0.179289207084532,15326,Yes,Yes,0.953082
Dollar General,Dunn,Harnett,NC,35.312,-78.619,"Urban (5,000+)",8299,2,2.25,0.186,1546.0,133246,11,0.83,0.72,Yes,0.145355207661018,19368,Yes,No,0.992896
Dollar General,Dunn,Harnett,NC,35.264,-78.573,"Urban (5,000+)",8299,2,2.25,0.186,1546.0,133246,11,0.83,0.72,Yes,0.145355207661018,19368,Yes,No,0.992896
Dollar General,Winterville,Pitt,NC,35.548,-77.395,"Urban (5,000+)",10585,3,2.29,0.094,999.0,166082,23,1.38,1.29,Yes,0.194030659553714,32225,Yes,No,0.999713
Dollar General,Winterville,Pitt,NC,35.55,-77.443,"Urban (5,000+)",10585,3,2.29,0.094,999.0,166082,23,1.38,1.29,Yes,0.194030659553714,32225,Yes,No,0.999713
Dollar General,Winterville,Pitt,NC,35.528,-77.403,"Urban (5,000+)",10585,3,2.29,0.094,999.0,166082,23,1.38,1.29,Yes,0.194030659553714,32225,Yes,No,0.999713
Dollar General,Black Mountain,Buncombe,NC,35.618,-82.32,"Urban (5,000+)",8203,2,2.31,0.065,532.0,265007,16,0.6,0.55,Yes,0.11774028610565,31202,Yes,No,0.988132
Dollar General,Black Mountain,Buncombe,NC,35.608,-82.351,"Urban (5,000+)",8203,2,2.31,0.065,532.0,265007,16,0.6,0.55,Yes,0.11774028610565,31202,Yes,No,0.988132
Dollar General,Wingate,Union,NC,34.982,-80.455,"Rural (< 5,000)",2789,1,2.34,0.177,494.0,241896,12,0.5,0.46,Yes,0.0766031683037338,18530,Yes,Yes,1.000000
Dollar General,Bethlehem,Alexander,NC,35.818,-81.307,"Rural (< 5,000)",3928,1,2.38,0.039,152.0,34841,6,1.72,1.62,Yes,0.120662437932321,4204,Yes,Yes,0.767090
Dollar General,Denver,Lincoln,NC,35.527,-81.016,"Rural (< 5,000)",2483,1,2.38,0.019,46.0,89512,12,1.34,1.26,Yes,0.0904571454106712,8097,Yes,Yes,0.000000
Dollar General,Timberlake,Person,NC,36.279,-78.953,"Rural (< 5,000)",4200,1,2.38,,,38934,8,2.05,2.02,Yes,0.184466019417476,7182,Yes,Yes,
Dollar General,Newton,Catawba,NC,35.645,-81.269,"Urban (5,000+)",12740,3,2.39,0.142,1807.0,158926,27,1.7,1.64,Yes,0.128210613744762,20376,Yes,No,0.945011
Dollar General,Newton,Catawba,NC,35.656,-81.208,"Urban (5,000+)",12740,3,2.39,0.142,1807.0,158926,27,1.7,1.64,Yes,0.128210613744762,20376,Yes,No,0.945011
Dollar General,Newton,Catawba,NC,35.626,-81.15,"Urban (5,000+)",12740,3,2.39,0.142,1807.0,158926,27,1.7,1.64,Yes,0.128210613744762,20376,Yes,No,0.945011
Dollar General,Siler City,Chatham,NC,35.729,-79.465,"Urban (5,000+)",7671,2,2.42,0.252,1931.0,77460,5,0.65,0.43,Yes,0.104712109475859,8111,Yes,No,0.981304
Dollar General,Siler City,Chatham,NC,35.761,-79.504,"Urban (5,000+)",7671,2,2.42,0.252,1931.0,77460,5,0.65,0.43,Yes,0.104712109475859,8111,Yes,No,0.981304
Dollar General,Mebane,Alamance,NC,36.062,-79.302,"Urban (5,000+)",18827,4,2.44,0.071,1333.0,169230,26,1.54,1.46,Yes,0.141482006736394,23943,Yes,No,0.991291
Dollar General,Mebane,Alamance,NC,36.328,-79.243,"Urban (5,000+)",18827,4,2.44,0.071,1333.0,169230,26,1.54,1.46,Yes,0.141482006736394,23943,Yes,No,0.991291
Dollar General,Mebane,Alamance,NC,36.097,-79.267,"Urban (5,000+)",18827,4,2.44,0.071,1333.0,169230,26,1.54,1.46,Yes,0.141482006736394,23943,Yes,No,0.991291
Dollar General,Mebane,Alamance,NC,36.087,-79.222,"Urban (5,000+)",18827,4,2.44,0.071,1333.0,169230,26,1.54,1.46,Yes,0.141482006736394,23943,Yes,No,0.991291
Dollar General,Millers Creek,Wilkes,NC,36.186,-81.24,"Rural (< 5,000)",1469,1,2.44,0.07,103.0,64649,14,2.17,2.06,Yes,0.164318086900029,10623,Yes,Yes,0.444847
Dollar General,Burgaw,Pender,NC,34.555,-77.915,"Rural (< 5,000)",2662,1,2.47,0.223,594.0,62106,8,1.29,1.18,Yes,0.106930087270151,6641,Yes,Yes,0.000000
Dollar General,Hudson,Caldwell,NC,35.847,-81.476,"Rural (< 5,000)",3774,1,2.48,0.175,661.0,79545,11,1.38,1.32,Yes,0.126808724621284,10087,Yes,Yes,1.000000
Dollar General,Elkin,Surry,NC,36.289,-80.856,"Rural (< 5,000)",3801,1,2.49,0.23,875.0,70238,19,2.71,2.71,No,0.166918192431447,11724,No,Yes,0.000000
Dollar General,Hillsborough,Orange,NC,36.085,-79.099,"Urban (5,000+)",9258,2,2.53,0.087,801.0,135916,3,0.22,0.08,Yes,0.124282645163189,16892,Yes,No,0.982298
Dollar General,Hillsborough,Orange,NC,36.062,-79.101,"Urban (5,000+)",9258,2,2.53,0.087,801.0,135916,3,0.22,0.08,Yes,0.124282645163189,16892,Yes,No,0.982298
Dollar General,Hubert,Onslow,NC,34.713,-77.233,"Urban (5,000+)",7800,2,2.56,,,186008,17,0.91,0.84,Yes,0.117167003569739,21794,Yes,No,
Dollar General,Hubert,Onslow,NC,34.683,-77.213,"Urban (5,000+)",7800,2,2.56,,,186008,17,0.91,0.84,Yes,0.117167003569739,21794,Yes,No,
Dollar General,Rocky Mount,Nash,NC,35.946,-77.756,"Urban (5,000+)",53308,14,2.59,0.212,11293.0,93468,24,2.57,2.49,Yes,0.140326100911542,13116,Yes,No,0.977310
Dollar General,Rocky Mount,Nash,NC,35.986,-77.809,"Urban (5,000+)",53308,14,2.59,0.212,11293.0,93468,24,2.57,2.49,Yes,0.140326100911542,13116,Yes,No,0.977310
Dollar General,Rocky Mount,Nash,NC,36.023,-77.768,"Urban (5,000+)",53308,14,2.59,0.212,11293.0,93468,24,2.57,2.49,Yes,0.140326100911542,13116,Yes,No,0.977310
Dollar General,Rocky Mount,Nash,NC,36.007,-77.716,"Urban (5,000+)",53308,14,2.59,0.212,11293.0,93468,24,2.57,2.49,Yes,0.140326100911542,13116,Yes,No,0.977310
Dollar General,Rocky Mount,Nash,NC,35.932,-77.814,"Urban (5,000+)",53308,14,2.59,0.212,11293.0,93468,24,2.57,2.49,Yes,0.140326100911542,13116,Yes,No,0.977310
Dollar General,Rocky Mount,Nash,NC,35.881,-77.741,"Urban (5,000+)",53308,14,2.59,0.212,11293.0,93468,24,2.57,2.49,Yes,0.140326100911542,13116,Yes,No,0.977310
Dollar General,Rocky Mount,Nash,NC,35.946,-77.8,"Urban (5,000+)",53308,14,2.59,0.212,11293.0,93468,24,2.57,2.49,Yes,0.140326100911542,13116,Yes,No,0.977310
Dollar General,Rocky Mount,Nash,NC,35.921,-77.826,"Urban (5,000+)",53308,14,2.59,0.212,11293.0,93468,24,2.57,2.49,Yes,0.140326100911542,13116,Yes,No,0.977310
Dollar General,Rocky Mount,Nash,NC,35.929,-77.79,"Urban (5,000+)",53308,14,2.59,0.212,11293.0,93468,24,2.57,2.49,Yes,0.140326100911542,13116,Yes,No,0.977310
Dollar General,Rocky Mount,Nash,NC,35.941,-77.787,"Urban (5,000+)",53308,14,2.59,0.212,11293.0,93468,24,2.57,2.49,Yes,0.140326100911542,13116,Yes,No,0.977310
Dollar General,Rocky Mount,Nash,NC,35.894,-77.863,"Urban (5,000+)",53308,14,2.59,0.212,11293.0,93468,24,2.57,2.49,Yes,0.140326100911542,13116,Yes,No,0.977310
Dollar General,Rocky Mount,Nash,NC,35.963,-77.832,"Urban (5,000+)",53308,14,2.59,0.212,11293.0,93468,24,2.57,2.49,Yes,0.140326100911542,13116,Yes,No,0.977310
Dollar General,Rocky Mount,Nash,NC,35.966,-77.872,"Urban (5,000+)",53308,14,2.59,0.212,11293.0,93468,24,2.57,2.49,Yes,0.140326100911542,13116,Yes,No,0.977310
Dollar General,Rocky Mount,Nash,NC,36.014,-77.856,"Urban (5,000+)",53308,14,2.59,0.212,11293.0,93468,24,2.57,2.49,Yes,0.140326100911542,13116,Yes,No,0.977310
Dollar General,Thomasville,Davidson,NC,35.867,-80.07,"Urban (5,000+)",26723,7,2.59,0.184,4906.0,169012,24,1.42,1.19,Yes,0.138256455162947,23367,Yes,No,0.996799
Dollar General,Thomasville,Davidson,NC,35.884,-80.124,"Urban (5,000+)",26723,7,2.59,0.184,4906.0,169012,24,1.42,1.19,Yes,0.138256455162947,23367,Yes,No,0.996799
Dollar General,Thomasville,Davidson,NC,35.919,-80.055,"Urban (5,000+)",26723,7,2.59,0.184,4906.0,169012,24,1.42,1.19,Yes,0.138256455162947,23367,Yes,No,0.996799
Dollar General,Thomasville,Davidson,NC,35.887,-80.053,"Urban (5,000+)",26723,7,2.59,0.184,4906.0,169012,24,1.42,1.19,Yes,0.138256455162947,23367,Yes,No,0.996799
Dollar General,Thomasville,Davidson,NC,35.948,-80.123,"Urban (5,000+)",26723,7,2.59,0.184,4906.0,169012,24,1.42,1.19,Yes,0.138256455162947,23367,Yes,No,0.996799
Dollar General,Thomasville,Davidson,NC,35.772,-80.1,"Urban (5,000+)",26723,7,2.59,0.184,4906.0,169012,24,1.42,1.19,Yes,0.138256455162947,23367,Yes,No,0.996799
Dollar General,Thomasville,Davidson,NC,35.856,-80.104,"Urban (5,000+)",26723,7,2.59,0.184,4906.0,169012,24,1.42,1.19,Yes,0.138256455162947,23367,Yes,No,0.996799
Dollar General,Roanoke Rapids,Halifax,NC,36.466,-77.693,"Urban (5,000+)",14906,4,2.63,0.218,3251.0,47012,11,2.34,2.18,Yes,0.251552795031056,11826,Yes,No,0.990150
Dollar General,Roanoke Rapids,Halifax,NC,36.429,-77.668,"Urban (5,000+)",14906,4,2.63,0.218,3251.0,47012,11,2.34,2.18,Yes,0.251552795031056,11826,Yes,No,0.990150
Dollar General,Roanoke Rapids,Halifax,NC,36.446,-77.752,"Urban (5,000+)",14906,4,2.63,0.218,3251.0,47012,11,2.34,2.18,Yes,0.251552795031056,11826,Yes,No,0.990150
Dollar General,Roanoke Rapids,Halifax,NC,36.46,-77.656,"Urban (5,000+)",14906,4,2.63,0.218,3251.0,47012,11,2.34,2.18,Yes,0.251552795031056,11826,Yes,No,0.990150
Dollar General,Welcome,Davidson,NC,35.91,-80.255,"Rural (< 5,000)",3644,1,2.63,0.089,326.0,169012,24,1.42,1.39,Yes,0.138256455162947,23367,Yes,Yes,0.852578
Dollar General,Mcleansville,Guilford,NC,36.087,-79.679,"Rural (< 5,000)",698,1,2.63,0.203,142.0,519697,35,0.67,0.66,Yes,0.152219466342888,79108,Yes,Yes,0.316262
Dollar General,Salisbury,Rowan,NC,35.729,-80.501,"Urban (5,000+)",32285,9,2.64,0.243,7837.0,144491,18,1.25,0.8,Yes,0.158355883757466,22881,Yes,No,0.998340
Dollar General,Salisbury,Rowan,NC,35.655,-80.587,"Urban (5,000+)",32285,9,2.64,0.243,7837.0,144491,18,1.25,0.8,Yes,0.158355883757466,22881,Yes,No,0.998340
